cano_smiles,endpoint,set_split
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.12,train
COCCc1ccc(OCC(O)CNC(C)C)cc1,0.115,train
Nc1cc(-c2ccncc2)cnc1O,0.11,train
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.11,train
C[C@]1(O)C[C@](c2cc(C(F)(F)F)ccn2)([C@H](O)c2ccccn2)C1,0.11,train
CC1(C)OC2C=C(C(=O)O)CC(O)C2O1,0.11,train
CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1,0.11,train
CC(C)(ON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,0.1,train
Cc1cccc(C)c1NC(=O)C(C)N,0.1,train
CN=C(NC)NCc1ccccc1,0.1,train
CC(=O)N[C@@H]1[C@@H](N=C(N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,0.1,train
Cc1cccc(C)c1NC(=O)[C@@H](C)N,0.1,train
Cc1cc(=O)n(-c2ccccc2)n1C,0.1,train
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@H](C)C3)c(F)c21,0.1,train
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,0.1,train
CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO,0.1,train
NC(=O)c1cnccn1,0.1,train
NCCc1ccc(O)c(O)c1,0.1,train
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.1,train
Cc1c(O)c(=N)ccn1C,0.1,train
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0.1,train
Oc1ncc(F)c(O)n1,0.1,train
COc1ccc(-c2cc(=O)[nH]c(=S)n2CC(=O)NCCN)c(OC)c1,0.1,train
S=P(N1CC1)(N1CC1)N1CC1,0.1,train
CCC(C(N)=O)N1CCCC1=O,0.1,train
CC[C@@H](C(N)=O)N1CCCC1=O,0.1,train
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0.1,train
CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,0.09,train
CNC(=O)OCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1,0.084,train
Cc1cc(OC[C@@H]2CCN2)on1,0.082,train
N=C(N)NS(=O)(=O)c1ccc(N)cc1,0.08,train
N=C1CCCN1Cc1nc(O)nc(O)c1Cl,0.08,train
CCC(C(N)=O)(C(N)=O)c1ccccc1,0.08,train
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3Cn4cnc[n+]4C3)C(C)C12,0.08,train
Cc1nc(C)c(C=[N+]([O-])C(C)(C)C)nc1C,0.08,train
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,0.08,train
N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,0.08,train
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(CNS(N)(=O)=O)C3)C(C)C12,0.08,train
NCCCCCC(=O)O,0.08,train
CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1,0.075,train
COc1nc(C)nc(Cl)c1NC1=NCCN1,0.07,train
CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,0.07,train
CN1C(=O)CC(c2ccccc2)C1=O,0.07,train
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,0.07,train
NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,0.07,train
N=C(N)c1ccc(CNC(=O)C2CCN2C(=O)C(NCC(=O)O)C2CCCCC2)cc1,0.07,train
CCOC(=O)n1ccn(C)c1=S,0.07,train
NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.069,train
O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12,0.06,train
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.06,train
Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,0.06,train
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0.06,train
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.05,train
CN(C)N=Nc1[nH]cnc1C(N)=O,0.05,train
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,0.05,train
CNCC(O)c1ccc(O)c(OC)c1,0.05,train
CN1C=CC=CC1=CN=O,0.05,train
O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,0.05,train
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.05,train
OCC1CCC(n2cnc3c(O)ncnc32)O1,0.05,train
CN1CCCC1c1cccnc1,0.05,train
N=C(N)NCCN1CCCCCCC1,0.05,train
COc1cc(C(O)CN)ccc1O,0.05,train
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.05,train
C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,0.042,train
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0.04,train
Nc1nc(=O)n(C2CSC(CO)O2)cc1F,0.04,train
Nc1ccn(C2CCC(CO)O2)c(=O)n1,0.04,train
CC(C)NCC(O)COc1ccc(O)cc1,0.04,train
O=c1ncnc2[nH][nH]cc1-2,0.04,train
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,0.04,train
Nc1[nH]c(=O)ncc1F,0.04,train
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,0.04,train
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,0.04,train
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0.04,train
OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@H]1O,0.038,train
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,0.033,train
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.03,train
OCC1OC(n2cnc3c2NC=NCC3O)CC1O,0.03,train
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,0.03,train
CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O,0.03,train
O=[N+]([O-])OC1COC2C(O)COC12,0.03,train
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,0.03,train
NC[C@H]1CC[C@H](C(=O)O)CC1,0.03,train
NCC1(C(=O)O)CCCCC1,0.03,train
NCC1(CC(=O)O)CCCCC1,0.03,train
Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0.02,train
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,0.02,train
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.02,train
NC(=O)CCC1NC(=O)C(c2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,0.02,train
OCCN1CC(O)C(O)C(O)C1CO,0.02,train
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.02,train
NNC(=O)c1ccncc1,0.015,train
CC(=O)NCCCS(=O)(=O)O,0.015,train
NC(=O)NO,0.015,train
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,0.01,train
Nc1nc(O)c2ncn(COC(CO)CO)c2n1,0.01,train
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,0.01,train
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0.01,train
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.01,train
CP(=O)(O)CCC(N)C(=O)O,0.01,train
O=[N+]([O-])OC1(O)COC2CCOC21,0.01,train
CCC1C(=O)OCC1Cc1cncn1C,0.005,train
OCCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,0.004,train
CNC(C)C(O)c1ccccc1,0.0025,train
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,0.0025,train
CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.0025,train
COCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCOC)CC(=O)O)CC(=O)O,0.0025,train
CN1C=C(OC(=O)N(C)C)C=CC1,0,train
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,0,train
CN[C@@H](C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0,train
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0,train
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,0,train
O=[P@]1(NCCCl)OCCCN1CCCl,0,train
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0,train
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,0,train
O=C(O)CCSC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]4[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]5[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]6[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]7[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]8[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]9[C@@H](CSCCC(=O)O)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0,train
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0,train
CN(C)C(=O)Oc1ccc[n+](C)c1,0,train
CN1C(=O)OC(C)(C)C1=O,0,train
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0,train
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0,train
O=C(O)C(=O)O,0,train
CC(C)NC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,0,train
O=P1(NCCCl)OCCCN1CCCl,0,train
NCCCC(N)(C(=O)O)C(F)F,0,train
CC[C@]1(C)CC(=O)NC1=O,0,train
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,0,train
C=C[C@@H](N)CCC(=O)O,0,train
CN(C)C(=N)NC(=N)N,0,train
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,train
O=C1NC(=O)N(C2CC(O)C(CO)O2)CC1I,0,train
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3C[C@](O)(C1)C[C@@](O)(C3)C2,0,train
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,0,train
C[n+]1ccccc1C=NO,0,train
CN(C)N/N=C1\N=CN=C1C(N)=O,0,train
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0,train
C=CC(N)CCC(=O)O,0,train
C[C@@H]1O[C@@H]1P(=O)(O)O,0,train
CO,0,train
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0,train
CCO,0,train
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0,train
CCCC(C)(COC(N)=O)COC(N)=O,0,train
CC(C)C[C@H](CN)CC(=O)O,0,train
CC1OC1P(=O)(O)O,0,train
Cc1ncc(CO)c(CO)c1O,0,train
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0,train
Cc1cn[nH]c1,0,train
COc1ccc(OC)c([C@@H](O)CN)c1,0,train
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0,train
COc1ccc(OC)c([C@@H](O)CNC(=O)CN)c1,0,train
C[N+](C)(C)CC(O)CC(=O)O,0,train
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(C(=O)OC1CC2(O)C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C)C(NC(=O)c1ccccc1)c1ccccc1,1,test
CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,1,test
C#CC1(OC(C)=O)CCC2C3CCC4CC(=NO)CCC4C3CCC21CC,1,test
CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,1,test
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1,test
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3ccccc3)cs2)cc1,0.9997,test
CCc1ccc(-c2noc(C(F)(F)F)c2COc2c(F)cc(CCC(=O)O)cc2F)cc1,0.9994,test
COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,0.999,test
Fc1ccc2c(CN3CCC(F)(F)[C@H](CCc4ccccc4)C3)c[nH]c2c1,0.999,test
Cc1ccc(CN2CCO[C@H](CSc3ccccc3)C2)cc1C,0.999,test
O=C1C(=O)C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)=C(O)c2ccccc21,0.999,test
O=C(O)c1csc(-n2nc3c(c2-c2ccccc2)CCc2ccccc2-3)n1,0.9988,test
Cc1[nH]ncc1-c1cc(C(F)(F)F)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,0.9985,test
C[C@@H](C=C[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2C(=CC=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C,0.998,test
CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.998,test
C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(C(F)(F)F)ccc3[nH]2)C1=O,0.998,test
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.998,test
CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(N)cc21,0.998,test
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.9975,test
CC(C)C(O/N=C(\C(=O)N[C@@H]1C(=O)N(OS(=O)(=O)O)C1(C)C)c1nsc(N)n1)c1cc(=O)c(O)cn1O,0.9972,test
C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccc4ccccc4c3)CCC1CC2)(c1ccccc1)N1CCCCC1,0.997,test
O=C1NC(c2ccccc2)CC(O)=C1Sc1ccccc1Cl,0.997,test
CN1Cc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2CC1=O,0.997,test
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.99675,test
O=C(Nc1cc(C(F)(F)F)no1)NC12CC3CC(CC(C3)C1)C2,0.996,test
O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2s1,0.996,test
C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.996,test
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0.995,test
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1,0.995,test
COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2c1,0.995,test
O=C1CC(c2c(Cl)cccc2Cl)CC(O)=C1Sc1ccccc1Cl,0.995,test
CN(CCC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)C(=O)c1c[nH]c(=O)o1,0.995,test
CCc1cc(CC)n2nc(-c3ccc(OC)cc3)c(CC(=O)N(CC)c3ccccc3)c2n1,0.994,test
N#Cc1ccccc1-c1ccc(Cn2cc(C(=O)O)c(=O)c3cccc(F)c32)cc1,0.994,test
COc1ccc(CN2CCO[C@H](COc3cccc(F)c3)C2)cc1Cl,0.994,test
CC1(C)[C@H](NC(=O)/C(=N\OC(CS(C)(=O)=O)c2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,0.9936,test
O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2sccc2c1=O,0.993,test
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCS(C)(=O)=O)c4ccc(OC(F)F)cc34)nc12,0.993,test
O=C(O)C1=CC(=NNc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,0.993,test
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.9924,test
Clc1ccc(CN2CCO[C@H](CSc3ccccc3)C2)cc1,0.992,test
N[C@@H]1CCC=C(c2ccc(F)cc2)[C@H]1COc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,0.992,test
C[C@@](C(=O)O[C@H]1C[N+]2(CCc3cccc(F)c3)CCC1CC2)(c1cccs1)N1CCCCC1,0.991,test
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1cc2ccncc2s1,0.991,test
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,0.991,test
CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,0.99,test
CC[C@H]1[C@@H](C(=O)N[C@]2(C(=O)NS(=O)(=O)C3(C)CC3)C[C@H]2C(F)F)N2C[C@@H]1Oc1nc3cc(OC)ccc3nc1C(F)(F)CCCC[C@@H]1C[C@H]1OC(=O)N[C@@H](C(C)(C)C)C2=O,0.99,test
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.99,test
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0.99,test
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,0.99,test
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,0.99,test
CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)S(=O)(=O)Cc1ccccc1,0.99,test
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,0.99,test
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.99,test
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,0.99,test
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0.99,test
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,0.99,test
COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,0.99,test
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,0.99,test
Cn1cc2c(-c3cc(F)c(Cn4cnc5ccccc5c4=O)c(F)c3)cccc2n1,0.99,test
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,0.99,test
C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0.99,test
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0.99,test
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0.99,test
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.99,test
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,0.99,test
CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,0.99,test
NC(=O)c1cccn2cc(-c3cccc(-c4cncc(OCCF)c4)c3)nc12,0.99,test
CSc1nc(N2C[C@H]3[C@@H](C2)[C@@H]3C(=O)O)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,0.989,test
O=c1[nH]c2c(cc1CNCc1cccc(C(F)(F)F)n1)c(C1CC1)nn2-c1ccccc1,0.989,test
CNc1cc(-c2csc(N(C)C(=O)c3ccc([18F])cc3)n2)ncn1,0.9886,test
COc1cc2[nH]c(-c3ccc(N4CCCCC4)cc3)c(C)c(=O)c2cc1F,0.988,test
Nc1ncnc2c1C(=O)N(c1ccc(-c3cc(Cl)ccc3Cl)cc1)CCO2,0.988,test
CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,0.987,test
Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](CC(=O)O)CC2)nc1C(N)=O,0.987,test
CCc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl,0.987,test
Cc1c(-c2ccc(N3CC[C@H](F)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O,0.986,test
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0.9855,test
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,0.985,test
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,0.985,test
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.984925,test
CC(C)(O)c1ccc(-c2nc(-c3ccc(F)cc3)oc2Sc2ccc(Cl)cn2)cn1,0.984,test
CCOC(=O)c1ccc2c(c1)C(=O)c1nc3ccccc3c(=O)n1-2,0.984,test
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,0.983,test
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,0.9825,test
Cc1ccc(-c2ccncc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.982,test
CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc1ccccc1,0.9815,test
O=C(NC1CC1)c1ccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccc(F)c43)cc2)cc1,0.981,test
CC1(C)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,0.981,test
Cc1ccccc1[C@@H]1C[C@H](N2CCOCC2)CC[C@H]1C(=O)N1CC(c2ccccc2)(c2ccccc2)C1,0.98,test
CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,0.98,test
C[C@@](C(=O)O[C@H]1C[N+]2(Cc3cc(-c4ccccc4)on3)CCC1CC2)(c1ccccc1)N1CCCCC1,0.98,test
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,0.98,test
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0.98,test
C[C@@H](Oc1cc(-n2cnc3ccc(O[C@@H]4CCCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,0.98,test
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0.98,test
COc1ccc(C#Cc2ccc(C(=O)N3CCC[C@@H](CO)C3)cc2)cc1,0.98,test
COc1cc(CC2C(=O)OCC2Cc2ccc(OC)c(OC)c2)ccc1O,0.98,test
Cn1ccc(-c2ccc(Cc3cc(C(=O)NC4CCOCC4)nc4c3ccn4C)cc2)n1,0.98,test
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0.98,test
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.98,test
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0.98,test
Cn1ccc(-c2ccc(Cc3cc(C(=O)N[C@@H]4CCOC[C@H]4O)nc4c3ccn4C)cc2)n1,0.98,test
